1.000000000000000056e-01,9.899999999999999079e-02
1.000000000000000056e-01,9.899999999999999079e-02
1.000000000000000056e-01,9.899999999999999079e-02
4.000000000000000000e+00,4.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+01
