5.800000000000000294e-02
5.899999999999999689e-02
6.400000000000000133e-02
6.400000000000000133e-02
6.499999999999998834e-02
6.400000000000000133e-02
6.300000000000000044e-02
6.199999999999999956e-02
6.300000000000000044e-02
6.300000000000000044e-02
